 # t  V  n  m  h  a  b  J
    105.26000000    -64.46479233      0.19561528      0.01585518      0.94376175      0.55849837      0.21785302      5.00000000
    105.27000000    -64.46478297      0.19561546      0.01585520      0.94376166      0.55849842      0.21785273      5.00000000
    105.28000000    -64.46477362      0.19561564      0.01585522      0.94376157      0.55849848      0.21785244      5.00000000
    105.29000000    -64.46476429      0.19561582      0.01585524      0.94376147      0.55849853      0.21785216      5.00000000
    105.30000000    -64.46475496      0.19561600      0.01585526      0.94376138      0.55849859      0.21785187      5.00000000
    105.31000000    -64.46474565      0.19561618      0.01585528      0.94376129      0.55849865      0.21785158      5.00000000
    105.32000000    -64.46473635      0.19561636      0.01585530      0.94376120      0.55849870      0.21785130      5.00000000
    105.33000000    -64.46472706      0.19561654      0.01585532      0.94376111      0.55849876      0.21785101      5.00000000
    105.34000000    -64.46471778      0.19561672      0.01585534      0.94376102      0.55849881      0.21785072      5.00000000
    105.35000000    -64.46470851      0.19561690      0.01585536      0.94376093      0.55849887      0.21785044      5.00000000
    105.36000000    -64.46469925      0.19561708      0.01585537      0.94376084      0.55849892      0.21785015      5.00000000
    105.37000000    -64.46469001      0.19561726      0.01585539      0.94376075      0.55849898      0.21784987      5.00000000
    105.38000000    -64.46468077      0.19561744      0.01585541      0.94376066      0.55849903      0.21784958      5.00000000
    105.39000000    -64.46467155      0.19561761      0.01585543      0.94376057      0.55849909      0.21784930      5.00000000
    105.40000000    -64.46466234      0.19561779      0.01585545      0.94376048      0.55849914      0.21784902      5.00000000
    105.41000000    -64.46465314      0.19561797      0.01585547      0.94376039      0.55849920      0.21784873      5.00000000
    105.42000000    -64.46464395      0.19561815      0.01585549      0.94376030      0.55849925      0.21784845      5.00000000
    105.43000000    -64.46463477      0.19561832      0.01585551      0.94376021      0.55849931      0.21784817      5.00000000
    105.44000000    -64.46462560      0.19561850      0.01585552      0.94376012      0.55849936      0.21784788      5.00000000
    105.45000000    -64.46461645      0.19561868      0.01585554      0.94376003      0.55849942      0.21784760      5.00000000
    105.46000000    -64.46460730      0.19561885      0.01585556      0.94375994      0.55849947      0.21784732      5.00000000
    105.47000000    -64.46459817      0.19561903      0.01585558      0.94375985      0.55849953      0.21784704      5.00000000
    105.48000000    -64.46458905      0.19561920      0.01585560      0.94375976      0.55849958      0.21784676      5.00000000
    105.49000000    -64.46457993      0.19561938      0.01585562      0.94375967      0.55849964      0.21784648      5.00000000
    105.50000000    -64.46457083      0.19561956      0.01585564      0.94375959      0.55849969      0.21784620      5.00000000
    105.51000000    -64.46456175      0.19561973      0.01585565      0.94375950      0.55849974      0.21784592      5.00000000
    105.52000000    -64.46455267      0.19561991      0.01585567      0.94375941      0.55849980      0.21784564      5.00000000
    105.53000000    -64.46454360      0.19562008      0.01585569      0.94375932      0.55849985      0.21784536      5.00000000
    105.54000000    -64.46453454      0.19562026      0.01585571      0.94375923      0.55849991      0.21784508      5.00000000
    105.55000000    -64.46452550      0.19562043      0.01585573      0.94375914      0.55849996      0.21784480      5.00000000
    105.56000000    -64.46451646      0.19562061      0.01585575      0.94375906      0.55850001      0.21784452      5.00000000
    105.57000000    -64.46450744      0.19562078      0.01585576      0.94375897      0.55850007      0.21784425      5.00000000
    105.58000000    -64.46449843      0.19562095      0.01585578      0.94375888      0.55850012      0.21784397      5.00000000
    105.59000000    -64.46448943      0.19562113      0.01585580      0.94375879      0.55850018      0.21784369      5.00000000
    105.60000000    -64.46448044      0.19562130      0.01585582      0.94375870      0.55850023      0.21784341      5.00000000
    105.61000000    -64.46447146      0.19562147      0.01585584      0.94375862      0.55850028      0.21784314      5.00000000
    105.62000000    -64.46446249      0.19562165      0.01585586      0.94375853      0.55850034      0.21784286      5.00000000
    105.63000000    -64.46445353      0.19562182      0.01585587      0.94375844      0.55850039      0.21784258      5.00000000
    105.64000000    -64.46444459      0.19562199      0.01585589      0.94375835      0.55850044      0.21784231      5.00000000
    105.65000000    -64.46443565      0.19562216      0.01585591      0.94375827      0.55850050      0.21784203      5.00000000
    105.66000000    -64.46442673      0.19562234      0.01585593      0.94375818      0.55850055      0.21784176      5.00000000
    105.67000000    -64.46441781      0.19562251      0.01585595      0.94375809      0.55850060      0.21784148      5.00000000
    105.68000000    -64.46440891      0.19562268      0.01585597      0.94375801      0.55850066      0.21784121      5.00000000
    105.69000000    -64.46440002      0.19562285      0.01585598      0.94375792      0.55850071      0.21784094      5.00000000
    105.70000000    -64.46439114      0.19562302      0.01585600      0.94375783      0.55850076      0.21784066      5.00000000
    105.71000000    -64.46438227      0.19562319      0.01585602      0.94375775      0.55850082      0.21784039      5.00000000
    105.72000000    -64.46437341      0.19562336      0.01585604      0.94375766      0.55850087      0.21784012      5.00000000
    105.73000000    -64.46436456      0.19562354      0.01585606      0.94375757      0.55850092      0.21783984      5.00000000
    105.74000000    -64.46435572      0.19562371      0.01585607      0.94375749      0.55850097      0.21783957      5.00000000
    105.75000000    -64.46434689      0.19562388      0.01585609      0.94375740      0.55850103      0.21783930      5.00000000
    105.76000000    -64.46433807      0.19562405      0.01585611      0.94375731      0.55850108      0.21783903      5.00000000
    105.77000000    -64.46432927      0.19562422      0.01585613      0.94375723      0.55850113      0.21783876      5.00000000
    105.78000000    -64.46432047      0.19562439      0.01585615      0.94375714      0.55850118      0.21783849      5.00000000
    105.79000000    -64.46431169      0.19562456      0.01585616      0.94375706      0.55850124      0.21783822      5.00000000
    105.80000000    -64.46430291      0.19562472      0.01585618      0.94375697      0.55850129      0.21783795      5.00000000
    105.81000000    -64.46429415      0.19562489      0.01585620      0.94375689      0.55850134      0.21783768      5.00000000
    105.82000000    -64.46428540      0.19562506      0.01585622      0.94375680      0.55850139      0.21783741      5.00000000
    105.83000000    -64.46427666      0.19562523      0.01585624      0.94375671      0.55850145      0.21783714      5.00000000
    105.84000000    -64.46426793      0.19562540      0.01585625      0.94375663      0.55850150      0.21783687      5.00000000
    105.85000000    -64.46425920      0.19562557      0.01585627      0.94375654      0.55850155      0.21783660      5.00000000
    105.86000000    -64.46425049      0.19562574      0.01585629      0.94375646      0.55850160      0.21783633      5.00000000
    105.87000000    -64.46424180      0.19562590      0.01585631      0.94375637      0.55850165      0.21783606      5.00000000
    105.88000000    -64.46423311      0.19562607      0.01585632      0.94375629      0.55850171      0.21783580      5.00000000
    105.89000000    -64.46422443      0.19562624      0.01585634      0.94375620      0.55850176      0.21783553      5.00000000
    105.90000000    -64.46421576      0.19562641      0.01585636      0.94375612      0.55850181      0.21783526      5.00000000
    105.91000000    -64.46420710      0.19562657      0.01585638      0.94375604      0.55850186      0.21783499      5.00000000
    105.92000000    -64.46419846      0.19562674      0.01585639      0.94375595      0.55850191      0.21783473      5.00000000
    105.93000000    -64.46418982      0.19562691      0.01585641      0.94375587      0.55850196      0.21783446      5.00000000
    105.94000000    -64.46418119      0.19562707      0.01585643      0.94375578      0.55850202      0.21783420      5.00000000
    105.95000000    -64.46417258      0.19562724      0.01585645      0.94375570      0.55850207      0.21783393      5.00000000
    105.96000000    -64.46416397      0.19562740      0.01585647      0.94375561      0.55850212      0.21783367      5.00000000
    105.97000000    -64.46415538      0.19562757      0.01585648      0.94375553      0.55850217      0.21783340      5.00000000
    105.98000000    -64.46414680      0.19562774      0.01585650      0.94375545      0.55850222      0.21783314      5.00000000
    105.99000000    -64.46413822      0.19562790      0.01585652      0.94375536      0.55850227      0.21783287      5.00000000
    106.00000000    -64.46412966      0.19562807      0.01585653      0.94375528      0.55850232      0.21783261      5.00000000
    106.01000000    -64.46412111      0.19562823      0.01585655      0.94375520      0.55850237      0.21783235      5.00000000
    106.02000000    -64.46411257      0.19562840      0.01585657      0.94375511      0.55850243      0.21783208      5.00000000
    106.03000000    -64.46410403      0.19562856      0.01585659      0.94375503      0.55850248      0.21783182      5.00000000
    106.04000000    -64.46409551      0.19562873      0.01585660      0.94375495      0.55850253      0.21783156      5.00000000
    106.05000000    -64.46408700      0.19562889      0.01585662      0.94375486      0.55850258      0.21783130      5.00000000
    106.06000000    -64.46407850      0.19562905      0.01585664      0.94375478      0.55850263      0.21783103      5.00000000
    106.07000000    -64.46407001      0.19562922      0.01585666      0.94375470      0.55850268      0.21783077      5.00000000
    106.08000000    -64.46406153      0.19562938      0.01585667      0.94375461      0.55850273      0.21783051      5.00000000
    106.09000000    -64.46405306      0.19562954      0.01585669      0.94375453      0.55850278      0.21783025      5.00000000
    106.10000000    -64.46404460      0.19562971      0.01585671      0.94375445      0.55850283      0.21782999      5.00000000
    106.11000000    -64.46403615      0.19562987      0.01585673      0.94375437      0.55850288      0.21782973      5.00000000
    106.12000000    -64.46402772      0.19563003      0.01585674      0.94375428      0.55850293      0.21782947      5.00000000
    106.13000000    -64.46401929      0.19563020      0.01585676      0.94375420      0.55850298      0.21782921      5.00000000
    106.14000000    -64.46401087      0.19563036      0.01585678      0.94375412      0.55850303      0.21782895      5.00000000
    106.15000000    -64.46400246      0.19563052      0.01585679      0.94375404      0.55850308      0.21782869      5.00000000
    106.16000000    -64.46399406      0.19563068      0.01585681      0.94375396      0.55850313      0.21782843      5.00000000
    106.17000000    -64.46398568      0.19563084      0.01585683      0.94375387      0.55850318      0.21782817      5.00000000
    106.18000000    -64.46397730      0.19563101      0.01585685      0.94375379      0.55850323      0.21782792      5.00000000
    106.19000000    -64.46396893      0.19563117      0.01585686      0.94375371      0.55850328      0.21782766      5.00000000
    106.20000000    -64.46396057      0.19563133      0.01585688      0.94375363      0.55850333      0.21782740      5.00000000
    106.21000000    -64.46395223      0.19563149      0.01585690      0.94375355      0.55850338      0.21782714      5.00000000
    106.22000000    -64.46394389      0.19563165      0.01585691      0.94375347      0.55850343      0.21782689      5.00000000
    106.23000000    -64.46393556      0.19563181      0.01585693      0.94375339      0.55850348      0.21782663      5.00000000
    106.24000000    -64.46392725      0.19563197      0.01585695      0.94375330      0.55850353      0.21782638      5.00000000
    106.25000000    -64.46391894      0.19563213      0.01585696      0.94375322      0.55850358      0.21782612      5.00000000
    106.26000000    -64.46391065      0.19563229      0.01585698      0.94375314      0.55850363      0.21782586      5.00000000
    106.27000000    -64.46390236      0.19563245      0.01585700      0.94375306      0.55850368      0.21782561      5.00000000
    106.28000000    -64.46389408      0.19563261      0.01585702      0.94375298      0.55850373      0.21782535      5.00000000
    106.29000000    -64.46388582      0.19563277      0.01585703      0.94375290      0.55850378      0.21782510      5.00000000
    106.30000000    -64.46387756      0.19563293      0.01585705      0.94375282      0.55850383      0.21782484      5.00000000
    106.31000000    -64.46386932      0.19563309      0.01585707      0.94375274      0.55850388      0.21782459      5.00000000
    106.32000000    -64.46386108      0.19563325      0.01585708      0.94375266      0.55850393      0.21782434      5.00000000
    106.33000000    -64.46385286      0.19563341      0.01585710      0.94375258      0.55850398      0.21782408      5.00000000
    106.34000000    -64.46384464      0.19563356      0.01585712      0.94375250      0.55850402      0.21782383      5.00000000
    106.35000000    -64.46383643      0.19563372      0.01585713      0.94375242      0.55850407      0.21782358      5.00000000
    106.36000000    -64.46382824      0.19563388      0.01585715      0.94375234      0.55850412      0.21782333      5.00000000
    106.37000000    -64.46382005      0.19563404      0.01585717      0.94375226      0.55850417      0.21782307      5.00000000
    106.38000000    -64.46381188      0.19563420      0.01585718      0.94375218      0.55850422      0.21782282      5.00000000
    106.39000000    -64.46380371      0.19563435      0.01585720      0.94375210      0.55850427      0.21782257      5.00000000
    106.40000000    -64.46379556      0.19563451      0.01585722      0.94375202      0.55850432      0.21782232      5.00000000
    106.41000000    -64.46378741      0.19563467      0.01585723      0.94375194      0.55850437      0.21782207      5.00000000
    106.42000000    -64.46377927      0.19563483      0.01585725      0.94375186      0.55850441      0.21782182      5.00000000
    106.43000000    -64.46377115      0.19563498      0.01585727      0.94375178      0.55850446      0.21782157      5.00000000
    106.44000000    -64.46376303      0.19563514      0.01585728      0.94375170      0.55850451      0.21782132      5.00000000
    106.45000000    -64.46375492      0.19563530      0.01585730      0.94375162      0.55850456      0.21782107      5.00000000
    106.46000000    -64.46374683      0.19563545      0.01585732      0.94375154      0.55850461      0.21782082      5.00000000
    106.47000000    -64.46373874      0.19563561      0.01585733      0.94375146      0.55850466      0.21782057      5.00000000
    106.48000000    -64.46373066      0.19563576      0.01585735      0.94375138      0.55850471      0.21782032      5.00000000
    106.49000000    -64.46372260      0.19563592      0.01585736      0.94375131      0.55850475      0.21782007      5.00000000
    106.50000000    -64.46371454      0.19563607      0.01585738      0.94375123      0.55850480      0.21781982      5.00000000
    106.51000000    -64.46370649      0.19563623      0.01585740      0.94375115      0.55850485      0.21781958      5.00000000
    106.52000000    -64.46369846      0.19563638      0.01585741      0.94375107      0.55850490      0.21781933      5.00000000
    106.53000000    -64.46369043      0.19563654      0.01585743      0.94375099      0.55850495      0.21781908      5.00000000
    106.54000000    -64.46368241      0.19563669      0.01585745      0.94375091      0.55850499      0.21781883      5.00000000
    106.55000000    -64.46367440      0.19563685      0.01585746      0.94375084      0.55850504      0.21781859      5.00000000
    106.56000000    -64.46366640      0.19563700      0.01585748      0.94375076      0.55850509      0.21781834      5.00000000
    106.57000000    -64.46365841      0.19563716      0.01585750      0.94375068      0.55850514      0.21781810      5.00000000
    106.58000000    -64.46365043      0.19563731      0.01585751      0.94375060      0.55850518      0.21781785      5.00000000
    106.59000000    -64.46364247      0.19563746      0.01585753      0.94375052      0.55850523      0.21781760      5.00000000
    106.60000000    -64.46363451      0.19563762      0.01585754      0.94375045      0.55850528      0.21781736      5.00000000
    106.61000000    -64.46362656      0.19563777      0.01585756      0.94375037      0.55850533      0.21781711      5.00000000
    106.62000000    -64.46361861      0.19563792      0.01585758      0.94375029      0.55850537      0.21781687      5.00000000
    106.63000000    -64.46361068      0.19563808      0.01585759      0.94375021      0.55850542      0.21781663      5.00000000
    106.64000000    -64.46360276      0.19563823      0.01585761      0.94375014      0.55850547      0.21781638      5.00000000
    106.65000000    -64.46359485      0.19563838      0.01585763      0.94375006      0.55850552      0.21781614      5.00000000
    106.66000000    -64.46358695      0.19563854      0.01585764      0.94374998      0.55850556      0.21781589      5.00000000
    106.67000000    -64.46357906      0.19563869      0.01585766      0.94374990      0.55850561      0.21781565      5.00000000
    106.68000000    -64.46357118      0.19563884      0.01585767      0.94374983      0.55850566      0.21781541      5.00000000
    106.69000000    -64.46356330      0.19563899      0.01585769      0.94374975      0.55850570      0.21781517      5.00000000
    106.70000000    -64.46355544      0.19563914      0.01585771      0.94374967      0.55850575      0.21781492      5.00000000
    106.71000000    -64.46354759      0.19563930      0.01585772      0.94374960      0.55850580      0.21781468      5.00000000
    106.72000000    -64.46353974      0.19563945      0.01585774      0.94374952      0.55850584      0.21781444      5.00000000
    106.73000000    -64.46353191      0.19563960      0.01585775      0.94374944      0.55850589      0.21781420      5.00000000
    106.74000000    -64.46352408      0.19563975      0.01585777      0.94374937      0.55850594      0.21781396      5.00000000
    106.75000000    -64.46351627      0.19563990      0.01585779      0.94374929      0.55850598      0.21781372      5.00000000
    106.76000000    -64.46350846      0.19564005      0.01585780      0.94374922      0.55850603      0.21781348      5.00000000
    106.77000000    -64.46350066      0.19564020      0.01585782      0.94374914      0.55850608      0.21781324      5.00000000
    106.78000000    -64.46349288      0.19564035      0.01585783      0.94374906      0.55850612      0.21781300      5.00000000
    106.79000000    -64.46348510      0.19564050      0.01585785      0.94374899      0.55850617      0.21781276      5.00000000
    106.80000000    -64.46347733      0.19564065      0.01585786      0.94374891      0.55850622      0.21781252      5.00000000
    106.81000000    -64.46346957      0.19564080      0.01585788      0.94374884      0.55850626      0.21781228      5.00000000
    106.82000000    -64.46346182      0.19564095      0.01585790      0.94374876      0.55850631      0.21781204      5.00000000
    106.83000000    -64.46345408      0.19564110      0.01585791      0.94374868      0.55850636      0.21781180      5.00000000
    106.84000000    -64.46344635      0.19564125      0.01585793      0.94374861      0.55850640      0.21781156      5.00000000
    106.85000000    -64.46343863      0.19564140      0.01585794      0.94374853      0.55850645      0.21781133      5.00000000
    106.86000000    -64.46343092      0.19564155      0.01585796      0.94374846      0.55850649      0.21781109      5.00000000
    106.87000000    -64.46342322      0.19564169      0.01585798      0.94374838      0.55850654      0.21781085      5.00000000
    106.88000000    -64.46341552      0.19564184      0.01585799      0.94374831      0.55850659      0.21781062      5.00000000
    106.89000000    -64.46340784      0.19564199      0.01585801      0.94374823      0.55850663      0.21781038      5.00000000
    106.90000000    -64.46340016      0.19564214      0.01585802      0.94374816      0.55850668      0.21781014      5.00000000
    106.91000000    -64.46339250      0.19564229      0.01585804      0.94374808      0.55850672      0.21780991      5.00000000
    106.92000000    -64.46338484      0.19564243      0.01585805      0.94374801      0.55850677      0.21780967      5.00000000
    106.93000000    -64.46337720      0.19564258      0.01585807      0.94374793      0.55850682      0.21780944      5.00000000
    106.94000000    -64.46336956      0.19564273      0.01585808      0.94374786      0.55850686      0.21780920      5.00000000
    106.95000000    -64.46336193      0.19564288      0.01585810      0.94374779      0.55850691      0.21780897      5.00000000
    106.96000000    -64.46335431      0.19564302      0.01585812      0.94374771      0.55850695      0.21780873      5.00000000
    106.97000000    -64.46334671      0.19564317      0.01585813      0.94374764      0.55850700      0.21780850      5.00000000
    106.98000000    -64.46333911      0.19564332      0.01585815      0.94374756      0.55850704      0.21780826      5.00000000
    106.99000000    -64.46333152      0.19564346      0.01585816      0.94374749      0.55850709      0.21780803      5.00000000
    107.00000000    -64.46332393      0.19564361      0.01585818      0.94374741      0.55850713      0.21780780      5.00000000
    107.01000000    -64.46331636      0.19564376      0.01585819      0.94374734      0.55850718      0.21780756      5.00000000
    107.02000000    -64.46330880      0.19564390      0.01585821      0.94374727      0.55850722      0.21780733      5.00000000
    107.03000000    -64.46330124      0.19564405      0.01585822      0.94374719      0.55850727      0.21780710      5.00000000
    107.04000000    -64.46329370      0.19564419      0.01585824      0.94374712      0.55850731      0.21780686      5.00000000
    107.05000000    -64.46328616      0.19564434      0.01585825      0.94374705      0.55850736      0.21780663      5.00000000
    107.06000000    -64.46327864      0.19564448      0.01585827      0.94374697      0.55850740      0.21780640      5.00000000
    107.07000000    -64.46327112      0.19564463      0.01585829      0.94374690      0.55850745      0.21780617      5.00000000
    107.08000000    -64.46326361      0.19564477      0.01585830      0.94374683      0.55850749      0.21780594      5.00000000
    107.09000000    -64.46325611      0.19564492      0.01585832      0.94374675      0.55850754      0.21780571      5.00000000
    107.10000000    -64.46324863      0.19564506      0.01585833      0.94374668      0.55850758      0.21780548      5.00000000
    107.11000000    -64.46324114      0.19564521      0.01585835      0.94374661      0.55850763      0.21780525      5.00000000
    107.12000000    -64.46323367      0.19564535      0.01585836      0.94374653      0.55850767      0.21780502      5.00000000
    107.13000000    -64.46322621      0.19564549      0.01585838      0.94374646      0.55850772      0.21780479      5.00000000
    107.14000000    -64.46321876      0.19564564      0.01585839      0.94374639      0.55850776      0.21780456      5.00000000
    107.15000000    -64.46321131      0.19564578      0.01585841      0.94374631      0.55850781      0.21780433      5.00000000
    107.16000000    -64.46320388      0.19564593      0.01585842      0.94374624      0.55850785      0.21780410      5.00000000
    107.17000000    -64.46319645      0.19564607      0.01585844      0.94374617      0.55850789      0.21780387      5.00000000
    107.18000000    -64.46318903      0.19564621      0.01585845      0.94374610      0.55850794      0.21780364      5.00000000
    107.19000000    -64.46318163      0.19564635      0.01585847      0.94374602      0.55850798      0.21780341      5.00000000
    107.20000000    -64.46317423      0.19564650      0.01585848      0.94374595      0.55850803      0.21780318      5.00000000
    107.21000000    -64.46316684      0.19564664      0.01585850      0.94374588      0.55850807      0.21780296      5.00000000
    107.22000000    -64.46315946      0.19564678      0.01585851      0.94374581      0.55850812      0.21780273      5.00000000
    107.23000000    -64.46315208      0.19564692      0.01585853      0.94374574      0.55850816      0.21780250      5.00000000
    107.24000000    -64.46314472      0.19564707      0.01585854      0.94374566      0.55850820      0.21780228      5.00000000
    107.25000000    -64.46313737      0.19564721      0.01585856      0.94374559      0.55850825      0.21780205      5.00000000
    107.26000000    -64.46313002      0.19564735      0.01585857      0.94374552      0.55850829      0.21780182      5.00000000
    107.27000000    -64.46312269      0.19564749      0.01585859      0.94374545      0.55850833      0.21780160      5.00000000
    107.28000000    -64.46311536      0.19564763      0.01585860      0.94374538      0.55850838      0.21780137      5.00000000
    107.29000000    -64.46310804      0.19564777      0.01585862      0.94374531      0.55850842      0.21780115      5.00000000
    107.30000000    -64.46310073      0.19564792      0.01585863      0.94374523      0.55850847      0.21780092      5.00000000
    107.31000000    -64.46309343      0.19564806      0.01585865      0.94374516      0.55850851      0.21780070      5.00000000
    107.32000000    -64.46308614      0.19564820      0.01585866      0.94374509      0.55850855      0.21780047      5.00000000
    107.33000000    -64.46307886      0.19564834      0.01585868      0.94374502      0.55850860      0.21780025      5.00000000
    107.34000000    -64.46307158      0.19564848      0.01585869      0.94374495      0.55850864      0.21780002      5.00000000
    107.35000000    -64.46306432      0.19564862      0.01585871      0.94374488      0.55850868      0.21779980      5.00000000
    107.36000000    -64.46305706      0.19564876      0.01585872      0.94374481      0.55850873      0.21779958      5.00000000
    107.37000000    -64.46304981      0.19564890      0.01585874      0.94374474      0.55850877      0.21779935      5.00000000
    107.38000000    -64.46304257      0.19564904      0.01585875      0.94374467      0.55850881      0.21779913      5.00000000
    107.39000000    -64.46303534      0.19564918      0.01585877      0.94374460      0.55850886      0.21779891      5.00000000
    107.40000000    -64.46302812      0.19564932      0.01585878      0.94374453      0.55850890      0.21779869      5.00000000
    107.41000000    -64.46302091      0.19564946      0.01585880      0.94374446      0.55850894      0.21779846      5.00000000
    107.42000000    -64.46301371      0.19564959      0.01585881      0.94374439      0.55850899      0.21779824      5.00000000
    107.43000000    -64.46300651      0.19564973      0.01585882      0.94374432      0.55850903      0.21779802      5.00000000
    107.44000000    -64.46299933      0.19564987      0.01585884      0.94374424      0.55850907      0.21779780      5.00000000
    107.45000000    -64.46299215      0.19565001      0.01585885      0.94374417      0.55850911      0.21779758      5.00000000
    107.46000000    -64.46298498      0.19565015      0.01585887      0.94374410      0.55850916      0.21779736      5.00000000
    107.47000000    -64.46297782      0.19565029      0.01585888      0.94374403      0.55850920      0.21779714      5.00000000
    107.48000000    -64.46297067      0.19565042      0.01585890      0.94374397      0.55850924      0.21779692      5.00000000
    107.49000000    -64.46296353      0.19565056      0.01585891      0.94374390      0.55850928      0.21779670      5.00000000
    107.50000000    -64.46295639      0.19565070      0.01585893      0.94374383      0.55850933      0.21779648      5.00000000
    107.51000000    -64.46294927      0.19565084      0.01585894      0.94374376      0.55850937      0.21779626      5.00000000
    107.52000000    -64.46294215      0.19565097      0.01585896      0.94374369      0.55850941      0.21779604      5.00000000
    107.53000000    -64.46293504      0.19565111      0.01585897      0.94374362      0.55850945      0.21779582      5.00000000
    107.54000000    -64.46292795      0.19565125      0.01585898      0.94374355      0.55850950      0.21779560      5.00000000
    107.55000000    -64.46292085      0.19565139      0.01585900      0.94374348      0.55850954      0.21779538      5.00000000
    107.56000000    -64.46291377      0.19565152      0.01585901      0.94374341      0.55850958      0.21779516      5.00000000
    107.57000000    -64.46290670      0.19565166      0.01585903      0.94374334      0.55850962      0.21779495      5.00000000
    107.58000000    -64.46289964      0.19565179      0.01585904      0.94374327      0.55850967      0.21779473      5.00000000
    107.59000000    -64.46289258      0.19565193      0.01585906      0.94374320      0.55850971      0.21779451      5.00000000
    107.60000000    -64.46288553      0.19565207      0.01585907      0.94374313      0.55850975      0.21779430      5.00000000
    107.61000000    -64.46287849      0.19565220      0.01585909      0.94374307      0.55850979      0.21779408      5.00000000
    107.62000000    -64.46287146      0.19565234      0.01585910      0.94374300      0.55850983      0.21779386      5.00000000
    107.63000000    -64.46286444      0.19565247      0.01585911      0.94374293      0.55850988      0.21779365      5.00000000
    107.64000000    -64.46285743      0.19565261      0.01585913      0.94374286      0.55850992      0.21779343      5.00000000
    107.65000000    -64.46285042      0.19565274      0.01585914      0.94374279      0.55850996      0.21779321      5.00000000
    107.66000000    -64.46284343      0.19565288      0.01585916      0.94374272      0.55851000      0.21779300      5.00000000
    107.67000000    -64.46283644      0.19565301      0.01585917      0.94374265      0.55851004      0.21779278      5.00000000
    107.68000000    -64.46282946      0.19565315      0.01585919      0.94374259      0.55851009      0.21779257      5.00000000
    107.69000000    -64.46282249      0.19565328      0.01585920      0.94374252      0.55851013      0.21779235      5.00000000
    107.70000000    -64.46281553      0.19565342      0.01585921      0.94374245      0.55851017      0.21779214      5.00000000
    107.71000000    -64.46280857      0.19565355      0.01585923      0.94374238      0.55851021      0.21779193      5.00000000
    107.72000000    -64.46280163      0.19565369      0.01585924      0.94374231      0.55851025      0.21779171      5.00000000
    107.73000000    -64.46279469      0.19565382      0.01585926      0.94374225      0.55851029      0.21779150      5.00000000
    107.74000000    -64.46278776      0.19565395      0.01585927      0.94374218      0.55851033      0.21779128      5.00000000
    107.75000000    -64.46278084      0.19565409      0.01585928      0.94374211      0.55851038      0.21779107      5.00000000
    107.76000000    -64.46277393      0.19565422      0.01585930      0.94374204      0.55851042      0.21779086      5.00000000
    107.77000000    -64.46276703      0.19565435      0.01585931      0.94374198      0.55851046      0.21779065      5.00000000
    107.78000000    -64.46276014      0.19565449      0.01585933      0.94374191      0.55851050      0.21779043      5.00000000
    107.79000000    -64.46275325      0.19565462      0.01585934      0.94374184      0.55851054      0.21779022      5.00000000
    107.80000000    -64.46274637      0.19565475      0.01585935      0.94374178      0.55851058      0.21779001      5.00000000
    107.81000000    -64.46273950      0.19565488      0.01585937      0.94374171      0.55851062      0.21778980      5.00000000
    107.82000000    -64.46273264      0.19565502      0.01585938      0.94374164      0.55851066      0.21778959      5.00000000
    107.83000000    -64.46272579      0.19565515      0.01585940      0.94374157      0.55851070      0.21778938      5.00000000
    107.84000000    -64.46271894      0.19565528      0.01585941      0.94374151      0.55851074      0.21778917      5.00000000
    107.85000000    -64.46271211      0.19565541      0.01585942      0.94374144      0.55851079      0.21778895      5.00000000
    107.86000000    -64.46270528      0.19565554      0.01585944      0.94374137      0.55851083      0.21778874      5.00000000
    107.87000000    -64.46269846      0.19565568      0.01585945      0.94374131      0.55851087      0.21778853      5.00000000
    107.88000000    -64.46269165      0.19565581      0.01585947      0.94374124      0.55851091      0.21778832      5.00000000
    107.89000000    -64.46268485      0.19565594      0.01585948      0.94374117      0.55851095      0.21778812      5.00000000
    107.90000000    -64.46267805      0.19565607      0.01585949      0.94374111      0.55851099      0.21778791      5.00000000
    107.91000000    -64.46267126      0.19565620      0.01585951      0.94374104      0.55851103      0.21778770      5.00000000
    107.92000000    -64.46266449      0.19565633      0.01585952      0.94374098      0.55851107      0.21778749      5.00000000
    107.93000000    -64.46265772      0.19565646      0.01585954      0.94374091      0.55851111      0.21778728      5.00000000
    107.94000000    -64.46265095      0.19565659      0.01585955      0.94374084      0.55851115      0.21778707      5.00000000
    107.95000000    -64.46264420      0.19565672      0.01585956      0.94374078      0.55851119      0.21778686      5.00000000
    107.96000000    -64.46263746      0.19565685      0.01585958      0.94374071      0.55851123      0.21778666      5.00000000
    107.97000000    -64.46263072      0.19565698      0.01585959      0.94374065      0.55851127      0.21778645      5.00000000
    107.98000000    -64.46262399      0.19565711      0.01585960      0.94374058      0.55851131      0.21778624      5.00000000
    107.99000000    -64.46261727      0.19565724      0.01585962      0.94374051      0.55851135      0.21778603      5.00000000
    108.00000000    -64.46261056      0.19565737      0.01585963      0.94374045      0.55851139      0.21778583      5.00000000
    108.01000000    -64.46260385      0.19565750      0.01585965      0.94374038      0.55851143      0.21778562      5.00000000
    108.02000000    -64.46259716      0.19565763      0.01585966      0.94374032      0.55851147      0.21778542      5.00000000
    108.03000000    -64.46259047      0.19565776      0.01585967      0.94374025      0.55851151      0.21778521      5.00000000
    108.04000000    -64.46258379      0.19565789      0.01585969      0.94374019      0.55851155      0.21778500      5.00000000
